#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 07 18 17 00 203  2.5  3.1 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 18 18 00 216  3.2  3.8 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 07 18 19 00 217  3.4  3.9 99.00 99.00 99.00 999 9999.0  13.7 999.0 999.0 99.0 99.00
2024 07 18 20 00 216  2.7  3.2 99.00 99.00 99.00 999 9999.0  14.2 999.0 999.0 99.0 99.00
2024 07 18 21 00 216  2.4  3.0 99.00 99.00 99.00 999 9999.0  14.2 999.0 999.0 99.0 99.00
2024 07 18 22 00 224  2.9  3.5 99.00 99.00 99.00 999 9999.0  14.2 999.0 999.0 99.0 99.00
2024 07 18 23 00 233  2.2  3.1 99.00 99.00 99.00 999 9999.0  14.4 999.0 999.0 99.0 99.00
2024 07 19 00 00 266  2.3  2.7 99.00 99.00 99.00 999 9999.0  14.9 999.0 999.0 99.0 99.00
2024 07 19 01 00 293  1.0  1.4 99.00 99.00 99.00 999 9999.0  14.9 999.0 999.0 99.0 99.00
2024 07 19 02 00 304  0.6  0.7 99.00 99.00 99.00 999 9999.0  14.3 999.0 999.0 99.0 99.00
2024 07 19 03 00 273  1.0  1.6 99.00 99.00 99.00 999 9999.0  13.7 999.0 999.0 99.0 99.00
2024 07 19 04 00   0  0.0  0.3 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2024 07 19 05 00 210  1.2  1.4 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 19 06 00 238  2.2  2.5 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 19 07 00 180  0.7  0.8 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 19 08 00 176  0.9  1.0 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 19 09 00  94  1.0  1.0 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 19 10 00  93  1.8  2.0 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 19 11 00  93  1.6  2.2 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 19 12 00  67  1.1  1.1 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 19 13 00  85  0.6  1.0 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 19 14 00  71  0.7  1.1 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 19 15 00 330  0.5  0.5 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 19 16 00  25  1.8  2.3 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 19 17 00 297  2.9  3.7 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 19 18 00 324  2.5  2.7 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 19 19 00 332  2.7  3.1 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2024 07 19 20 00 334  2.5  2.9 99.00 99.00 99.00 999 9999.0  13.0 999.0 999.0 99.0 99.00
2024 07 19 21 00 334  4.0  5.0 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 19 22 00 336  4.2  5.1 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2024 07 19 23 00 333  6.0  6.6 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 20 00 00 334  5.1  6.0 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 07 20 01 00 331  3.5  4.2 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 07 20 02 00 333  2.3  2.7 99.00 99.00 99.00 999 9999.0  13.0 999.0 999.0 99.0 99.00
2024 07 20 03 00 323  1.9  2.5 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 20 04 00 321  2.4  2.7 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 20 05 00 331  1.8  2.4 99.00 99.00 99.00 999 9999.0  13.0 999.0 999.0 99.0 99.00
2024 07 20 06 00 343  3.4  4.1 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 20 07 00 344  3.1  3.6 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 20 08 00 346  4.8  5.4 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2024 07 20 09 00 349  2.3  2.5 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 20 10 00 359  1.6  2.1 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 20 11 00 355  2.2  2.5 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 20 12 00 339  2.3  2.4 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 20 13 00   9  2.4  2.7 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 20 14 00 351  3.2  3.5 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 20 15 00 350  3.7  4.5 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 20 16 00 337  3.7  4.2 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 20 17 00 339  6.0  6.7 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 20 18 00 345  5.4  5.9 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 20 19 00 340  4.7  5.4 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 20 20 00 333  5.3  5.7 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 20 21 00 332  0.9  1.7 99.00 99.00 99.00 999 9999.0  13.3 999.0 999.0 99.0 99.00
2024 07 20 22 00 330  2.9  3.4 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 07 20 23 00 333  1.6  2.0 99.00 99.00 99.00 999 9999.0  13.3 999.0 999.0 99.0 99.00
2024 07 21 00 00 332  2.9  3.6 99.00 99.00 99.00 999 9999.0  13.3 999.0 999.0 99.0 99.00
2024 07 21 01 00 317  2.8  3.3 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2024 07 21 02 00 339  2.0  2.7 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2024 07 21 03 00 346  3.2  4.0 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 21 04 00 347  4.4  5.5 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 21 05 00 349  6.2  7.5 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 21 06 00 345  5.8  7.2 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 21 07 00 339  3.7  4.5 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 21 08 00 322  3.2  4.2 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 21 09 00 153  0.1  0.7 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 21 10 00   7 10.1 11.9 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2024 07 21 11 00  16  6.8  7.6 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 21 12 00 312  8.3  9.6 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 21 13 00 357  7.5  8.0 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2024 07 21 14 00 349  3.6  4.5 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2024 07 21 15 00 280  2.0  2.5 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 21 16 00   6  2.9  3.9 99.00 99.00 99.00 999 9999.0  13.0 999.0 999.0 99.0 99.00
2024 07 21 17 00   4  1.7  2.4 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 21 18 00 332  0.4  0.7 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 21 19 00 332  6.2  7.2 99.00 99.00 99.00 999 9999.0  13.6 999.0 999.0 99.0 99.00
2024 07 21 20 00 309  5.4  5.9 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 21 21 00 346  2.8  3.3 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 21 22 00 324  4.5  5.1 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 21 23 00 320  5.6  6.2 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 22 00 00 351  2.3  2.8 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2024 07 22 01 00 348  1.0  1.8 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 07 22 02 00 341  2.1  2.8 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2024 07 22 03 00 348  3.4  4.6 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 22 04 00 332  3.3  4.0 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 22 05 00 345  4.4  5.0 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 22 06 00 342  7.1  8.0 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 22 07 00 355  5.4  6.2 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 22 08 00 341  6.1  7.2 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 22 09 00 344  7.1  7.9 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 07 22 10 00 344  6.1  6.9 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 07 22 11 00 352  4.7  5.4 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 22 12 00  11  4.2  5.1 99.00 99.00 99.00 999 9999.0  11.3 999.0 999.0 99.0 99.00
2024 07 22 13 00 354  6.0  6.8 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 07 22 14 00 352  4.5  5.1 99.00 99.00 99.00 999 9999.0  11.5 999.0 999.0 99.0 99.00
2024 07 22 15 00 341  5.6  6.3 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 07 22 16 00 351  6.2  7.0 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 22 17 00 341  7.4  8.7 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 22 18 00 347  7.0  7.9 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 22 19 00 343  8.1  9.3 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 22 20 00 348  7.7  8.6 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 22 21 00 338  6.7  7.7 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 22 22 00 338  7.1  8.0 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 22 23 00 346  6.2  6.8 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 23 00 00 349  5.9  6.5 99.00 99.00 99.00 999 9999.0  12.0 999.0 999.0 99.0 99.00
2024 07 23 01 00 349  7.7  9.5 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 23 02 00 349  9.3 10.6 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 23 03 00 351  7.6  8.8 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 23 04 00 351  8.3  9.4 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 23 05 00 359  6.6  8.6 99.00 99.00 99.00 999 9999.0  13.4 999.0 999.0 99.0 99.00
2024 07 23 06 00 357  6.6  7.1 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 23 07 00   1  6.2  7.2 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 23 08 00   8  2.7  2.9 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 23 09 00 356  4.5  5.5 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 23 10 00  16  2.1  2.4 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 07 23 11 00  64  2.1  2.3 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 07 23 12 00  63  2.1  2.4 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 07 23 13 00  80  1.9  2.1 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 07 23 14 00  68  1.7  2.0 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 07 23 15 00   2  1.2  1.4 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 23 16 00 345  4.7  5.6 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 23 17 00 353  8.9 10.4 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 23 18 00 349  8.6  9.9 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 07 23 19 00 343  9.3 10.2 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 23 20 00 342 10.1 10.9 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 23 21 00 344  7.9  8.9 99.00 99.00 99.00 999 9999.0  11.5 999.0 999.0 99.0 99.00
2024 07 23 22 00 342  8.6  9.5 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 23 23 00 346  8.2  9.4 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 07 24 00 00 347  7.6  8.9 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 07 24 01 00 345  8.7  9.5 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 24 02 00 344  8.3  9.4 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 24 03 00 345  8.2  8.8 99.00 99.00 99.00 999 9999.0  12.0 999.0 999.0 99.0 99.00
2024 07 24 04 00 349  6.6  7.7 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 24 05 00   2  4.1  5.5 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 07 24 06 00 358  5.0  5.6 99.00 99.00 99.00 999 9999.0  11.5 999.0 999.0 99.0 99.00
2024 07 24 07 00 355  4.8  5.8 99.00 99.00 99.00 999 9999.0  11.3 999.0 999.0 99.0 99.00
2024 07 24 08 00 348  6.3  7.3 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 07 24 09 00   0  3.0  3.4 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 07 24 10 00   3  3.1  3.8 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 07 24 11 00  57  0.9  1.6 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 07 24 12 00  72  0.9  1.0 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 07 24 13 00  70  1.1  1.3 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 07 24 14 00  73  0.2  0.7 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 07 24 15 00   0  0.6  1.4 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 07 24 16 00 258  0.5  1.5 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 24 17 00 340  2.6  3.2 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 24 18 00 349  2.9  3.7 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 24 19 00 326  5.7  6.4 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 24 20 00 321  3.1  4.0 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 24 21 00 327  1.6  2.1 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2024 07 24 22 00 323  1.1  1.4 99.00 99.00 99.00 999 9999.0  13.7 999.0 999.0 99.0 99.00
2024 07 24 23 00 297  1.3  1.8 99.00 99.00 99.00 999 9999.0  14.4 999.0 999.0 99.0 99.00
2024 07 25 00 00 323  4.1  5.0 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 07 25 01 00 346  3.4  4.1 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 25 02 00 336  1.4  1.8 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 25 03 00   6  1.7  2.2 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 25 04 00 111  0.4  1.2 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 25 05 00  18  0.4  1.1 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2024 07 25 06 00 356  1.5  2.0 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 07 25 07 00 348  1.8  2.0 99.00 99.00 99.00 999 9999.0  12.0 999.0 999.0 99.0 99.00
2024 07 25 08 00  17  1.2  1.6 99.00 99.00 99.00 999 9999.0  12.0 999.0 999.0 99.0 99.00
2024 07 25 09 00   0  0.0  0.0 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 07 25 10 00 334  0.7  0.8 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 07 25 11 00 334  2.8  3.0 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 07 25 12 00  65  1.7  2.0 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 07 25 13 00  58  1.3  1.7 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 07 25 14 00  56  1.9  2.1 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 07 25 15 00  45  2.1  2.3 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 25 16 00 351  2.2  2.4 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 07 25 17 00 324  3.1  3.6 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 25 18 00 344  5.2  5.9 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 07 25 19 00 347  4.1  4.8 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 25 20 00 335  4.2  5.1 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 25 21 00 346  7.2  7.9 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 25 22 00 350  8.0  8.8 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 07 25 23 00 350  9.9 11.0 99.00 99.00 99.00 999 9999.0  12.6 999.0 999.0 99.0 99.00
2024 07 26 00 00 351 11.2 12.7 99.00 99.00 99.00 999 9999.0  13.0 999.0 999.0 99.0 99.00
2024 07 26 01 00 351 12.0 13.4 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 07 26 02 00 352 10.6 11.7 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 26 03 00 353 11.2 13.2 99.00 99.00 99.00 999 9999.0  13.3 999.0 999.0 99.0 99.00
2024 07 26 04 00 357 10.5 11.2 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 26 05 00 359  9.8 11.0 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 07 26 06 00   2  6.2  7.0 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 07 26 07 00   0  5.9  6.6 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 26 08 00   2  6.5  7.2 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 07 26 09 00   5  4.0  4.7 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 07 26 10 00   3  5.1  6.2 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 26 11 00 353  4.1  4.6 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 07 26 12 00  25  1.1  1.7 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 07 26 13 00  24  0.9  1.5 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 07 26 14 00  79  0.9  1.2 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 07 26 15 00  50  0.6  1.3 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 07 26 16 00 357  8.2  9.1 99.00 99.00 99.00 999 9999.0  11.5 999.0 999.0 99.0 99.00
2024 07 26 17 00 351  9.1 10.3 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 26 18 00 344  9.7 10.6 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 07 26 19 00 352 11.8 13.4 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 07 26 20 00 346 10.4 11.5 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 26 21 00 344  7.7  8.4 99.00 99.00 99.00 999 9999.0  11.3 999.0 999.0 99.0 99.00
2024 07 26 22 00 338  7.9  9.1 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 07 26 23 00 341  7.6  8.4 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 07 27 00 00 342  7.0  7.7 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 07 27 01 00 343  6.4  7.2 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 07 27 02 00 349  6.1  7.1 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 07 27 03 00 343  5.9  6.4 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 07 27 04 00 337  6.4  7.2 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 07 27 05 00 347  5.5  6.1 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 07 27 06 00 350  6.8  7.7 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 07 27 07 00 343  6.7  7.6 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 07 27 08 00 348  7.2  8.2 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 07 27 09 00 343  5.5  6.4 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 07 27 10 00 351  5.3  6.8 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 07 27 11 00 351  3.4  4.3 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 07 27 12 00 347  3.7  4.2 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 07 27 13 00   0  3.1  3.4 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 07 27 14 00   4  4.2  4.7 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 07 27 15 00 332  2.1  2.5 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 07 27 16 00 301  1.6  2.0 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 07 27 17 00 345  3.5  4.5 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 07 27 18 00 326  3.4  4.2 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 07 27 19 00 333  4.2  4.7 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 07 27 20 00 344  4.0  4.6 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 07 27 21 00 310  3.5  4.3 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 07 27 22 00 301  3.7  4.1 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 07 27 23 00 268  2.5  3.1 99.00 99.00 99.00 999 9999.0  13.8 999.0 999.0 99.0 99.00
2024 07 28 00 00 275  1.1  1.6 99.00 99.00 99.00 999 9999.0  13.6 999.0 999.0 99.0 99.00
2024 07 28 01 00 277  2.4  3.2 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2024 07 28 02 00 309  0.4  0.7 99.00 99.00 99.00 999 9999.0  14.1 999.0 999.0 99.0 99.00
2024 07 28 03 00 265  0.8  1.7 99.00 99.00 99.00 999 9999.0  13.6 999.0 999.0 99.0 99.00
2024 07 28 04 00   0  0.0  0.0 99.00 99.00 99.00 999 9999.0  13.6 999.0 999.0 99.0 99.00
2024 07 28 05 00 204  1.4  1.5 99.00 99.00 99.00 999 9999.0  13.0 999.0 999.0 99.0 99.00
2024 07 28 06 00 209  1.0  1.5 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 07 28 07 00 274  0.3  0.8 99.00 99.00 99.00 999 9999.0  13.4 999.0 999.0 99.0 99.00
